tconst,region,primaryTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes,actor,actress,producer
tt3702652,5.9267333049765805,The Other Side of the Door,2016,96,5.4073966534805855,5.225,5.479166666666666,5.3,19255,6.211111111111111,6.4,6.333333333333333
tt3702704,6.2,Bourek,2015,90,6.200684628620605,5.85,5.85,6.2,2809,5.541666666666667,3.2,4.645833333333333
tt3702996,6.07405753968253,Suck Me Shakespeer 2,2015,115,6.014099354328624,6.433333333333334,6.433333333333334,5.9,14613,6.625,6.4,6.355555555555555
tt3703148,5.9267333049765805,Christmas Eve,2015,95,6.014099354328624,5.533333333333334,5.2666666666666675,5.0,2844,5.691666666666667,6.400000000000001,4.383333333333333
tt3703836,5.9267333049765805,Henry Gamble's Birthday Party,2015,87,6.387269902912586,6.400000000000001,6.400000000000001,6.1,3380,5.263888888888889,6.4,5.5875
tt3703908,5.9267333049765805,Standoff,2016,80,6.140098542230405,5.675,5.675,6.1,9122,5.508333333333333,6.4,4.497916666666667
tt3704050,5.9267333049765805,Remember,2015,94,5.975353964750085,6.166666666666667,7.0,7.5,27875,5.6944444444444455,6.4,5.1625
tt3704298,6.087284583139267,Vincent N Roxxy,2016,102,6.087793273904871,5.5,5.916666666666666,5.5,2327,6.296874999999999,6.4,6.333333333333333
tt3704416,5.9267333049765805,Digging for Fire,2015,85,6.200684628620605,6.05,6.7250000000000005,5.8,6799,6.612500000000001,6.4,6.550000000000001
tt3704428,6.241657696447796,Elvis,2022,159,6.5133834539727715,7.175,7.06875,7.3,235231,6.991666666666666,6.4,7.302083333333334
tt3704538,6.186301369863009,V/H/S Viral,2014,81,5.755842080652336,5.715277777777778,5.400833333333334,4.2,19244,4.014285714285714,6.400000000000001,5.79375
tt3704700,6.241657696447796,Brain on Fire,2016,88,6.572365257295033,6.0,6.3,6.6,24219,4.9944444444444445,6.4,6.729166666666666
tt3705412,5.9267333049765805,Deathgasm,2015,86,5.661936155422133,5.15,5.15,6.3,19266,6.420238095238095,6.400000000000001,4.327777777777778
tt3705822,5.756521739130435,Moontrap: Target Earth,2017,85,5.65292925454106,2.8,2.8,2.8,4859,2.869444444444445,6.4,2.333333333333333
tt3706352,6.241657696447796,All the Old Knives,2022,101,5.769395995668834,6.5,6.1,6.1,28668,5.654166666666666,6.4,5.36875
tt3707104,6.241657696447796,Mine,2016,106,5.972094438432749,4.35,4.35,5.8,21345,6.035714285714285,6.400000000000001,6.55
tt3707106,5.9267333049765805,By the Sea,2015,122,6.321624600053407,7.033333333333334,7.033333333333334,5.3,22569,4.441666666666666,4.800000000000001,7.041666666666667
tt3708886,5.9267333049765805,War on Everyone,2016,98,6.015708359369083,4.5,4.5,5.8,20379,6.6,6.4,5.129166666666666
tt3709344,6.07405753968253,CityLights,2014,126,6.046248860329191,7.6000000000000005,7.65,7.3,5474,7.076388888888888,6.4,7.066666666666666
tt3709442,6.087284583139267,Quarries,2016,83,5.73402106995792,4.5,5.0,4.5,1696,3.0833333333333335,5.485714285714286,3.9291666666666663
tt3709552,5.9267333049765805,The Last Witness,2018,97,6.396758032330688,5.6,5.6,5.6,2045,5.332142857142856,4.266666666666667,5.6
tt3709678,5.9267333049765805,The Kindergarten Teacher,2014,119,6.387269902912586,6.375,6.375,6.6,1401,4.379166666666667,6.3999999999999995,6.8694444444444445
tt3711510,6.087284583139267,The Warning,2018,92,6.12731253286956,5.75,5.935416666666667,5.9,6876,2.788888888888889,6.4,4.266666666666667
tt3711622,6.087284583139267,Ghosthunters: On Icy Trails,2015,99,6.18666476073875,5.7,6.158333333333333,5.2,1031,6.380952380952381,5.236363636363635,2.4375
tt3713030,6.410678531701892,I Am Michael,2015,98,6.466903270594764,5.275,5.2749999999999995,5.6,5900,5.15,5.12,6.34375
tt3713166,5.9267333049765805,Unfriended,2014,83,5.549452493517681,5.75,5.8,5.6,81521,5.566666666666666,6.4,6.050000000000001
tt3713944,6.07405753968253,Serial Teachers 2,2015,92,6.014099354328624,6.3,5.262500000000001,4.4,1726,5.246875,6.400000000000001,4.325
tt3714720,6.241657696447796,The Hollars,2016,88,6.219116184811813,7.35,6.575,6.6,14528,6.918055555555555,6.4,7.043749999999999
tt3715122,6.07405753968253,L'attesa,2015,100,6.387269902912586,6.966666666666666,6.616666666666666,6.5,2585,5.375,4.266666666666667,7.1499999999999995
tt3715152,5.9267333049765805,Shooting Stars,2023,116,6.59228420253777,6.3,6.285000000000001,6.5,2344,6.571875,3.2,5.7645833333333325
tt3716530,6.241657696447796,Elle,2016,130,6.087793273904871,7.4,6.475,7.1,71201,7.0125,6.3999999999999995,6.45
tt3717016,5.9267333049765805,After the Ball,2015,101,6.014099354328624,6.1,5.613333333333333,5.8,3679,4.9399999999999995,6.3999999999999995,6.1499999999999995
tt3717068,5.9267333049765805,Court,2014,116,6.387269902912586,7.35,7.35,7.6,5285,7.573333333333333,5.12,7.466666666666666
tt3717252,6.241657696447796,Underworld: Blood Wars,2016,91,5.797052345036019,6.333333333333333,5.569999999999999,5.7,81092,6.525000000000001,4.800000000000001,6.804166666666666
tt3717490,6.410678531701892,Power Rangers,2017,124,5.891002623015889,6.1,5.946428571428571,5.9,113949,5.3761904761904775,6.400000000000001,6.356249999999999
tt3717532,6.087284583139267,The Last: Naruto the Movie,2014,112,6.136012850203341,7.699999999999999,7.633333333333333,7.6,17700,5.01111111111111,6.4,6.258333333333333
tt3717804,5.9267333049765805,England Is Mine,2017,94,6.5133834539727715,5.8,5.8,5.8,3787,2.461111111111111,4.800000000000001,4.8
tt3719896,5.756521739130435,My All-American,2015,118,6.505084643522675,6.949999999999999,6.975,7.1,7866,6.598958333333334,6.4,4.125
tt3720724,6.07405753968253,Requirements to Be a Normal Person,2015,90,6.135039325761426,5.7,5.7,6.4,3002,3.953333333333333,3.8400000000000007,7.080555555555556
tt3720788,6.241657696447796,The Disappearance of Eleanor Rigby: Her,2013,100,6.321624600053407,6.5,6.5,6.9,9763,5.389583333333333,5.333333333333333,6.391666666666667
tt3720794,5.9267333049765805,National Gallery,2014,180,6.934126984126984,7.3,7.3,7.3,1661,0.0,0.0,7.033333333333333
tt3721936,5.9267333049765805,American Honey,2016,163,6.210109283930739,6.775,6.8125,7.0,46507,6.635,6.4,6.86875
tt3721954,6.330769230769228,Maudie,2016,115,6.466903270594764,3.8,7.6,7.6,21630,6.888888888888889,6.4,6.387499999999999
tt3721964,6.241657696447796,Gringo,2018,111,6.015708359369083,6.4,6.6499999999999995,6.1,32178,6.411111111111111,6.4,6.762499999999999
tt3722062,5.9267333049765805,Bokeh,2017,92,5.90804644357863,5.0,5.0,5.0,7868,6.2749999999999995,6.4,4.977777777777778
tt3722070,5.9267333049765805,The Lady in the Van,2015,104,6.386276622972896,6.75,6.75,6.7,32020,6.03452380952381,6.400000000000001,6.925
tt3722234,6.087284583139267,Gosnell: The Trial of America's Biggest Serial Killer,2018,93,6.438537538548765,6.4,5.455555555555556,6.5,4750,6.344444444444444,1.6,5.833333333333333
tt3722614,6.241657696447796,Revolt,2017,87,5.759348419550825,5.3,5.7,5.3,10282,5.320833333333333,6.4,6.09375
tt3725026,6.087284583139267,Kanchana 2,2015,166,5.561832421771999,2.6666666666666665,5.208333333333333,5.5,2013,6.019047619047619,6.4,0.0
tt3726012,6.087284583139267,Mastizaade,2016,119,6.014099354328624,5.325,5.5625,2.4,3028,5.8805555555555555,6.4,6.175
tt3726704,5.9267333049765805,Experimenter,2015,98,6.59228420253777,6.0,6.0,6.6,19700,6.265625,3.2,5.94375
tt3727202,5.9267333049765805,Life on the Line,2015,97,5.7836857202340966,5.2,4.94375,5.2,6257,4.441666666666666,4.800000000000001,5.2375
tt3727662,5.9267333049765805,Love Is a Drug,2014,102,6.014099354328624,5.633333333333333,5.841666666666667,5.3,1697,6.2250000000000005,3.2,7.0
tt3727690,6.087284583139267,Zero Tolerance,2015,89,5.912751180508141,4.45,4.45,4.1,2123,5.188095238095238,6.400000000000001,3.275
tt3727982,5.9267333049765805,Ava's Possessions,2015,89,5.652409672378624,5.866666666666667,5.866666666666667,5.6,3349,6.710000000000001,6.4,5.841666666666667
tt3729920,6.241657696447796,The Disappearance of Eleanor Rigby: Them,2014,123,6.321624600053407,6.5,6.5,6.3,13113,5.375,5.333333333333333,6.391666666666667
tt3730510,6.07405753968253,Puerto Ricans in Paris,2015,82,6.092490727692427,6.766666666666666,6.766666666666666,5.4,1953,5.333333333333333,5.12,5.95
tt3731562,6.330769230769228,Kong: Skull Island,2017,118,5.891002623015889,6.9,6.586111111111111,6.7,348835,6.843518518518518,6.4,7.2875
tt3731580,5.9267333049765805,We Don't Belong Here,2017,92,6.11041703825223,5.55,5.55,5.0,1468,4.863888888888889,6.3999999999999995,5.625
tt3732252,6.087284583139267,Hill of Freedom,2014,66,6.387269902912586,7.033333333333334,7.033333333333334,6.9,1439,4.477083333333334,6.4,6.9
tt3732280,5.917443609022554,When Angels Sleep,2018,91,5.827971347937788,5.5,5.5,5.5,4086,4.556666666666667,6.4,5.5
tt3732950,5.9267333049765805,Body,2015,75,6.087793273904871,5.7,5.7,5.2,2363,4.586111111111111,3.2,5.43125
tt3733774,5.9267333049765805,The Trust,2016,92,5.955529965790166,4.966666666666667,4.966666666666667,5.5,20825,5.163541666666666,6.4,5.585416666666667
tt3733778,5.9267333049765805,Pay the Ghost,2015,94,5.471564831403624,7.3,5.3,5.2,18902,6.085,6.4,5.725
tt3734354,5.917443609022554,The Cleanse,2016,81,6.075051617293692,5.1,5.1,5.1,4059,4.843055555555555,3.2,7.170833333333333
tt3734466,6.241657696447796,How Old Are You?,2014,122,6.387269902912586,7.35,7.3,7.1,1551,5.804166666666667,6.4,7.725
tt3734580,6.087284583139267,Ghoomketu,2020,108,6.014099354328624,4.9,4.9,4.9,4912,6.725,6.4,7.611111111111112
tt3734678,6.07405753968253,Them Who?,2015,96,6.014099354328624,6.550000000000001,6.7,6.4,1874,6.706249999999999,6.4,6.566666666666667
tt3734688,5.9267333049765805,Cordelia,2019,91,5.73402106995792,7.4,6.65,4.6,4395,6.479166666666667,5.12,7.425000000000001
tt3735246,6.241657696447796,Bajirao Mastani,2015,158,6.293845206219409,7.55,7.3625,7.2,38576,6.946428571428571,6.400000000000001,6.991666666666667
tt3735332,6.07405753968253,Alienated,2015,81,6.321624600053407,3.55,3.55,3.3,6220,3.65,6.4,3.55
tt3735554,5.9267333049765805,Freetown,2015,113,5.984880447793593,5.1,4.9,4.7,1289,4.7,6.4,6.0
tt3735602,6.410678531701892,Latin Lover,2015,104,6.200684628620605,6.65,6.791666666666667,6.0,1008,4.377777777777778,6.3999999999999995,6.9
tt3737988,6.284210526315791,Tetarti 04:45,2015,116,6.087793273904871,6.7,6.7,6.7,1770,5.221428571428571,2.1333333333333333,6.874999999999999
tt3739110,5.9267333049765805,The Yellow Birds,2017,94,6.444383454450305,5.85,6.116666666666666,5.8,4742,6.007142857142857,4.266666666666667,6.511111111111112
tt3740066,5.773359073359076,Pop Aye,2017,104,6.200684628620605,6.6,6.6,6.6,1125,6.688888888888889,6.4,6.625
tt3740778,6.07405753968253,Mountains May Depart,2015,126,6.321624600053407,7.075,7.075,6.9,6400,6.714285714285714,6.400000000000001,7.033333333333334
tt3741316,5.9267333049765805,Bare,2015,90,6.321624600053407,5.9,5.9,5.1,2536,2.5625,6.3999999999999995,5.7
tt3741632,5.9267333049765805,The Leisure Seeker,2017,112,6.129482636308872,7.1,6.74375,6.7,9721,5.47,6.4,6.710416666666667
tt3741700,6.241657696447796,Godzilla: King of the Monsters,2019,132,5.891002623015889,6.6000000000000005,6.23888888888889,6.0,207521,6.911666666666667,6.3999999999999995,7.06875
tt3741834,6.241657696447796,Lion,2016,118,6.572365257295033,6.7,7.533333333333333,8.0,251451,7.654999999999999,6.4,7.283333333333334
tt3742284,5.9267333049765805,NH 10,2015,115,6.140098542230405,7.3,7.800000000000001,7.2,14020,6.993055555555556,6.4,7.41875
tt3742378,6.087284583139267,The Second Mother,2015,112,6.200684628620605,7.133333333333333,7.133333333333333,7.7,16736,7.275,6.3999999999999995,6.8625
tt3743362,6.07405753968253,Earthrise,2014,90,5.840440234967686,4.25,4.25,3.5,2493,4.275,6.3999999999999995,4.25
tt3744264,5.756521739130435,Pali Road,2015,92,6.014873223714775,7.0,6.725,7.0,2391,6.161111111111111,6.4,6.154166666666667
tt3745620,5.9267333049765805,Bogowie,2014,120,6.572365257295033,7.5,7.3,7.6,7707,5.571428571428571,4.266666666666667,6.791666666666666
tt3745906,5.9267333049765805,The Hive,2014,93,5.414538763735282,5.699999999999999,5.6499999999999995,5.2,2189,6.555,5.12,5.258333333333333
tt3746298,5.9267333049765805,Vendetta,2015,90,6.124706762817492,5.366666666666667,4.7,4.7,3947,5.909259259259259,0.0,6.550000000000001
tt3746824,5.9267333049765805,Sheep & Wolves,2016,85,6.212347798219537,5.8,5.933333333333333,5.8,3414,3.0523809523809526,4.266666666666667,6.2555555555555555
tt3748172,6.241657696447796,Gerald's Game,2017,103,5.73402106995792,7.3,6.85,6.5,127608,4.26,5.12,6.633333333333333
tt3748528,6.330769230769228,Rogue One: A Star Wars Story,2016,133,5.759348419550825,6.825,6.154166666666667,7.8,687472,6.80925925925926,6.4,6.022222222222223
tt3748918,5.9267333049765805,To Your Last Death,2019,91,6.081581831188161,5.9,5.8,5.8,3862,4.385897435897436,6.4,6.099999999999999
tt3750872,5.9267333049765805,The Wife,2017,99,6.387269902912586,6.833333333333333,7.2,7.2,42929,5.862500000000001,6.4,6.574999999999999
tt3754940,6.410678531701892,Truman,2015,108,6.200684628620605,4.666666666666667,4.633333333333334,7.3,13905,5.360416666666667,6.4,7.1625
tt3754976,5.9267333049765805,Elephant Song,2014,110,6.387269902912586,7.05,6.5,6.5,5092,5.3966666666666665,6.4,2.875
tt3755154,5.9267333049765805,Hippopotamus,2018,77,6.046248860329191,5.4,5.4,5.4,1635,1.8,6.4,5.575
tt3755362,6.241657696447796,Rendez-Vous,2015,100,6.321624600053407,5.075,4.625,5.6,2263,4.375,1.6,6.75
tt3756046,6.284210526315791,The Bloom of Yesterday,2016,125,6.219116184811813,6.866666666666667,6.866666666666667,6.5,1080,5.375,5.333333333333333,6.5
tt3756788,5.9267333049765805,Our Little Sister,2015,127,6.225698833520175,7.9,7.7,7.5,16920,5.015,6.4,7.483333333333333
tt3758162,5.9267333049765805,A Score to Settle,2019,103,6.140098542230405,6.866666666666666,5.933333333333334,4.8,7119,4.9416666666666655,6.4,4.469444444444445
tt3758172,6.241657696447796,Jungle,2017,115,6.202227628695094,6.300000000000001,6.7,6.7,63736,5.979761904761905,6.400000000000001,6.456249999999999
tt3758542,6.410678531701892,Ferrari,2023,130,6.59228420253777,7.5,6.6,6.5,43687,6.8218749999999995,6.4,6.754166666666666
tt3758708,5.9267333049765805,The Hippopotamus,2017,89,6.014099354328624,6.466666666666666,6.560416666666667,6.4,4331,6.6952380952380945,6.400000000000001,6.104166666666667
tt3758814,6.241657696447796,The Ice Road,2021,109,5.851483364051199,6.0,6.0,5.6,47742,5.425,6.4,5.2375
tt3758852,6.241657696447796,Blood Money,2017,100,6.00670145848801,6.033333333333334,4.5,4.5,2570,4.97,6.4,6.141666666666666
tt3759298,5.9267333049765805,Ashes in the Snow,2018,98,6.425123764376686,4.633333333333333,6.3,6.6,6906,5.722619047619048,6.400000000000001,5.922916666666667
tt3759416,6.087284583139267,Asterix and Obelix: Mansion of the Gods,2014,85,6.18666476073875,6.987500000000001,6.555,6.9,15383,3.6375,6.4,6.229166666666667
tt3760922,5.9267333049765805,My Big Fat Greek Wedding 2,2016,94,6.135039325761426,6.266666666666667,5.766666666666667,6.0,35634,6.216666666666667,6.4,4.866666666666667
tt3760966,5.9267333049765805,Consumed,2015,95,6.046248860329191,5.666666666666667,6.020833333333334,5.6,1828,6.233333333333333,6.4,6.020833333333334
tt3763866,5.9267333049765805,Zoom,2015,96,6.3200618444811445,6.566666666666666,6.333333333333333,6.1,3011,6.620370370370371,6.4,7.275
tt3765078,6.087284583139267,A Noble Intention,2015,115,6.509695997967915,4.633333333333334,6.7,6.7,2409,4.071428571428572,4.266666666666667,7.072222222222223
tt3765088,6.07405753968253,Amongst Bees,2015,100,6.075051617293692,6.7,5.025,6.7,2180,3.6,2.1333333333333333,3.1500000000000004
tt3765326,6.60692883895131,Warsaw '44,2014,130,6.425123764376686,6.966666666666666,6.966666666666666,6.6,6722,3.8250000000000006,6.4,6.9
tt3766354,6.330769230769228,The Equalizer 2,2018,121,5.912751180508141,7.275,6.324999999999999,6.7,198412,6.609375000000001,6.4,7.1
tt3766394,6.241657696447796,"Hello, My Name Is Doris",2015,90,6.219116184811813,7.0,6.8,6.6,22485,6.163333333333333,6.4,6.562500000000001
tt3767278,5.9267333049765805,Bayou Caviar,2018,111,5.903224697464633,7.050000000000001,5.825,4.6,3071,4.216666666666667,6.400000000000001,5.325
tt3767372,5.756521739130435,Piku,2015,123,6.200684628620605,7.975,7.3,7.6,34064,7.515277777777778,6.4,7.724999999999999
tt3771536,6.087284583139267,Shivaay,2016,153,6.00670145848801,7.45,7.95,6.1,11249,6.251190476190475,6.400000000000001,7.183333333333333
tt3772576,6.186301369863009,Papeles en el viento,2015,98,6.257297557739723,6.35,6.6875,6.1,1052,5.933333333333333,4.800000000000001,6.720833333333333
tt3772964,5.917443609022554,Eventide,2015,73,6.387269902912586,3.6,3.6,3.6,1167,8.0,6.4,5.55
tt3774092,6.087284583139267,Amnesia,2015,96,6.387269902912586,3.1,5.283333333333333,6.1,1205,4.945833333333333,4.800000000000001,5.895833333333334
tt3774466,6.410678531701892,Ashby,2015,100,6.190750452765813,7.433333333333334,7.433333333333334,6.4,16211,5.903125000000001,6.4,5.7625
tt3774694,6.241657696447796,Love,2015,135,6.321624600053407,7.133333333333334,7.133333333333334,6.1,66831,5.818055555555556,6.4,6.25
tt3774790,5.9267333049765805,400 Days,2015,91,5.655871658527448,4.85,4.85,4.4,11223,6.25,6.400000000000001,5.716666666666667
tt3774802,5.9267333049765805,Pandemic,2016,91,5.466844032060816,5.633333333333333,4.4,4.4,8481,4.57,3.8400000000000007,5.716666666666667
tt3774866,5.9267333049765805,Autumn Lights,2016,98,6.11041703825223,5.1,5.1,5.1,6681,2.566666666666667,4.800000000000001,3.975
tt3775086,5.9267333049765805,They Call Me Jeeg Robot,2015,112,6.087837626654536,7.0,6.379166666666667,7.0,16306,5.813888888888889,6.4,7.0
tt3776826,5.9267333049765805,Operation Avalanche,2016,94,6.078311143611027,6.766666666666666,6.6083333333333325,6.1,7972,5.695833333333333,6.4,6.637499999999999
tt3777462,6.442857142857143,Wir sind die Neuen,2014,91,6.014099354328624,6.9,6.9,6.6,1698,3.977777777777778,4.571428571428571,7.066666666666667
tt3778010,5.9267333049765805,Dead Awake,2016,99,5.776799855239946,4.85,5.625,4.6,3542,5.616666666666665,5.333333333333333,3.5124999999999997
tt3778086,5.9267333049765805,Sleeping Giant,2015,89,6.187174277298995,6.3,6.5,6.6,1869,6.44,6.4,6.533333333333333
tt3778354,6.07405753968253,Bear with Us,2016,94,6.014099354328624,6.1,6.1,6.1,1248,4.820833333333333,4.800000000000001,1.525
tt3778644,6.241657696447796,Solo: A Star Wars Story,2018,135,5.759348419550825,8.2,6.7,6.9,379764,6.058333333333334,6.4,6.022222222222223
tt3780208,5.917443609022554,Dark Signal,2016,98,5.549452493517681,5.5249999999999995,5.0625,4.4,1606,3.9125,4.266666666666667,4.6
tt3780500,5.9267333049765805,Journey's End,2017,107,6.444383454450305,6.8,6.7,6.7,11365,5.266666666666667,6.4,6.575
tt3780812,5.172727272727273,Kendime Iyi Bak,2014,90,6.255979297194227,6.35,5.7,6.2,1367,3.1966666666666663,6.4,6.35
tt3781476,6.330769230769228,Monster Hunt,2015,117,5.941654533551298,6.8500000000000005,6.449999999999999,6.1,5689,6.5874999999999995,5.333333333333333,4.370833333333334
tt3781616,6.087284583139267,Checkmate,2015,102,5.912751180508141,4.199999999999999,2.7000000000000006,2.7,1220,4.636904761904761,4.266666666666667,2.8625
tt3781762,5.917443609022554,1915,2015,82,6.387269902912586,3.6,3.6,3.6,5060,3.5333333333333337,4.800000000000001,2.4833333333333334
tt3783958,6.330769230769228,La La Land,2016,128,6.2655963681898195,7.75,7.75,8.0,673012,5.141666666666667,6.3999999999999995,6.752083333333333
tt3784042,5.9267333049765805,The Backup Dancer,2016,90,6.200684628620605,6.0,6.0,6.0,1011,4.370833333333333,3.2,6.525
tt3784222,6.241657696447796,Paulina,2015,103,6.046248860329191,6.75,7.025,6.5,1663,6.658333333333334,6.4,6.2875
tt3784652,5.9267333049765805,A Few Less Men,2017,92,6.000589003007014,5.15,3.6333333333333333,4.8,1728,4.323958333333334,6.4,4.511111111111111
tt3787590,6.241657696447796,We Are Your Friends,2015,96,6.346223015811688,6.2,6.2,6.2,40587,5.922916666666666,6.4,7.466666666666666
tt3792330,6.087284583139267,Cherry Tree,2015,85,5.471564831403624,5.0,5.733333333333333,4.5,1131,4.366666666666666,5.6,5.716666666666667
tt3792884,5.9267333049765805,Alena,2015,83,5.73402106995792,5.4,5.449999999999999,5.4,1372,5.766666666666666,4.266666666666667,0.0
tt3792960,5.9267333049765805,The Brand New Testament,2015,114,5.918942474484245,7.4,7.25,7.1,35029,6.7138888888888895,6.4,7.391666666666667
tt3793788,6.241657696447796,The Escort,2015,88,6.219116184811813,6.0,6.0,6.0,14228,4.220000000000001,6.4,5.05
tt3794028,5.9267333049765805,From the Land of the Moon,2016,120,6.321624600053407,6.699999999999999,6.26875,6.6,6701,6.034722222222222,4.800000000000001,7.15
tt3794302,6.60692883895131,Pizza,2014,107,5.109565489215376,6.5,7.1,6.2,1459,6.258333333333334,6.4,7.4624999999999995
tt3794354,6.241657696447796,Sonic the Hedgehog,2020,99,5.954440542912142,6.5,6.566666666666666,6.5,159742,5.9875,6.4,6.46875
tt3797142,5.9267333049765805,Bachelor Night,2014,88,6.05735336902342,3.6,3.6,3.6,1750,4.33,6.4,2.2
tt3797512,6.241657696447796,Barb and Star Go to Vista Del Mar,2021,107,5.918942474484245,4.6000000000000005,6.387499999999999,6.3,20060,5.647619047619047,4.800000000000001,6.716666666666666
tt3797868,5.9267333049765805,The Choice,2016,111,6.321624600053407,7.2,6.7375,6.5,45889,5.411666666666667,6.4,6.658333333333334
tt3799232,6.241657696447796,The Kissing Booth,2018,105,6.135039325761426,5.466666666666668,5.466666666666668,5.9,93634,5.654166666666666,6.4,5.825
tt3799372,6.241657696447796,6 Years,2015,79,6.321624600053407,5.466666666666666,5.466666666666666,5.5,13189,6.2124999999999995,5.333333333333333,4.55
tt3799694,6.241657696447796,The Nice Guys,2016,116,6.015708359369083,7.333333333333333,7.066666666666666,7.4,374292,7.126666666666667,6.4,7.4
tt3800028,5.773076923076922,Pak van mijn hart,2014,83,6.255979297194227,5.9,3.88,5.6,1194,3.0499999999999994,4.800000000000001,5.175
tt3801252,7.550000000000001,Na Maloom Afraad,2014,137,5.96340309104355,7.333333333333333,7.191666666666666,7.4,4159,7.045238095238095,6.400000000000001,7.05
tt3801314,5.9267333049765805,Kaththi,2014,166,6.124706762817492,7.675,7.675,8.1,30051,7.184375,6.400000000000001,7.158333333333333
tt3802576,6.410678531701892,Brothers,2015,156,6.206645647204314,6.625,6.883333333333333,6.4,13892,6.21875,6.4,7.5791666666666675
tt3802668,5.9267333049765805,Govindudu Andari Vaadele,2014,160,6.087837626654536,6.75,6.9875,5.7,2700,6.129166666666666,6.4,6.5
tt3803860,6.07405753968253,Puli,2015,155,5.891002623015889,6.0,6.0,4.3,10287,7.167857142857143,6.4,5.3
tt3805180,5.916477272727274,All at Once,2014,93,6.092490727692427,6.4,6.6,6.8,1233,4.514814814814815,6.4,5.8125
tt3809308,6.07405753968253,The Legendary Giulia and Other Miracles,2015,115,6.014099354328624,6.866666666666667,6.822222222222223,6.8,2517,4.211904761904762,6.400000000000001,6.425000000000001
tt3810602,5.00925925925926,Only One,2016,95,6.014099354328624,4.95,3.4,3.4,1875,2.8333333333333335,4.800000000000001,3.4
tt3810810,6.087284583139267,Nobody's Watching,2017,102,6.387269902912586,6.6,6.6,6.6,1159,1.6625,4.266666666666667,6.325
tt3810932,6.241657696447796,Drushyam,2014,150,6.087793273904871,8.2,7.727777777777778,8.2,5112,4.745,6.4,7.949999999999999
tt3811906,6.241657696447796,Malignant,2021,111,5.704670587954493,7.166666666666667,6.491666666666667,6.2,109457,6.483333333333333,5.485714285714286,6.558333333333334
tt3811986,6.087284583139267,Une famille à louer,2015,97,6.135039325761426,7.15,6.325,5.5,2321,3.2750000000000004,6.3999999999999995,6.783333333333334
tt3812366,5.9267333049765805,Ode to My Father,2014,126,6.444383454450305,6.65,6.358333333333333,7.8,6128,4.319999999999999,5.12,6.65
tt3813310,6.241657696447796,Cop Car,2015,88,5.938054959401013,7.25,6.733333333333333,6.3,35262,6.336904761904761,6.400000000000001,6.529166666666667
tt3814316,5.9267333049765805,The New Kid,2015,81,6.014099354328624,6.7,6.75,6.7,1641,6.281250000000001,6.4,4.445833333333333
tt3814486,5.9267333049765805,"Bloed, zweet & tranen",2015,111,6.5133834539727715,7.3,3.977777777777778,7.1,1958,7.085714285714286,4.266666666666667,7.0
tt3814808,5.9267333049765805,Funny Cow,2017,102,6.200684628620605,7.4,4.7,6.5,2501,6.0200000000000005,5.333333333333333,6.9625
tt3816458,5.9267333049765805,Dead Rising: Watchtower,2015,118,5.485854555968887,5.95,5.033333333333334,5.2,9477,5.913888888888889,4.800000000000001,5.033333333333334
tt3816614,6.087284583139267,Turkey Shoot,2014,90,5.7836857202340966,4.6,4.716666666666667,3.7,1418,3.7513888888888887,6.4,0.0
tt3817950,6.07405753968253,Hemalkasa,2014,119,6.59228420253777,8.2,7.824999999999999,8.6,1291,5.966666666666668,6.4,8.2
tt3817962,6.07405753968253,All About Them,2015,86,6.135039325761426,6.4,6.6,6.3,1219,5.758333333333333,5.333333333333333,5.1
tt3819668,5.9267333049765805,Dragon Ball Z: Resurrection 'F',2015,93,6.136012850203341,7.15,6.124999999999999,7.2,23962,6.1916666666666655,6.3999999999999995,6.475
tt3822388,6.087284583139267,Madras,2014,156,6.124706762817492,7.8,7.8,7.9,4781,7.199999999999999,6.4,7.666666666666667
tt3822396,6.241657696447796,Velaiyilla Pattathari,2014,133,6.087837626654536,8.175,8.175,7.8,8404,7.1833333333333345,6.400000000000001,7.725
tt3823018,5.9267333049765805,Sparrows,2015,99,6.387269902912586,7.0,7.0,6.8,1698,4.6309523809523805,4.266666666666667,4.7555555555555555
tt3823098,5.9267333049765805,Edie,2017,102,6.187174277298995,5.9,6.366666666666667,6.6,2732,4.387499999999999,6.3999999999999995,6.6
tt3823116,6.087284583139267,Little Bird's Big Adventure,2017,85,6.18666476073875,5.866666666666667,6.199999999999999,5.8,2329,4.75,5.12,6.25
tt3823392,6.241657696447796,Love Sonia,2018,122,6.387269902912586,7.675000000000001,7.26875,7.4,2396,7.550000000000001,6.3999999999999995,7.2250000000000005
tt3824412,5.9267333049765805,Results,2015,105,6.135039325761426,4.875,4.875,5.5,7699,6.145833333333333,6.4,5.258333333333333
tt3824432,6.60692883895131,Salim,2014,149,5.94111691255414,6.8,6.8,6.8,1145,5.618333333333334,6.4,6.766666666666667
tt3824458,6.410678531701892,Tangerine,2015,88,6.190750452765813,7.174999999999999,7.1875,7.1,35554,6.6916666666666655,6.4,6.947916666666666
tt3824648,6.241657696447796,Big Time Adolescence,2019,91,6.200684628620605,6.75,6.75,6.9,16046,4.817857142857143,4.266666666666667,6.497916666666667
tt3825638,5.9267333049765805,Labyrinth of Lies,2014,124,6.509695997967915,7.3,6.4750000000000005,7.3,14020,5.687499999999999,3.2,4.941666666666666
