tconst,averageRating,numVotes
tt0266391,6.4,8971
tt0266408,5.3,1882
tt0266437,7.4,3204
tt0266452,6.3,42653
tt0266465,6.0,49428
tt0266489,5.9,62064
tt0266519,6.2,1552
tt0266543,8.2,1114485
tt0266555,6.2,1894
tt0266697,8.2,1195674
tt0266747,3.0,5491
tt0266821,6.4,1693
tt0266915,6.7,239362
tt0266971,5.9,2634
tt0266987,7.1,167225
tt0267129,6.1,13137
tt0267248,4.8,10171
tt0267261,5.0,2208
tt0267287,6.4,13701
tt0267363,7.6,2795
tt0267440,3.0,1051
tt0267601,5.4,1473
tt0267626,6.7,67447
tt0267804,5.9,96153
tt0267891,5.8,38846
tt0267913,5.3,125701
tt0268126,7.7,203246
tt0268200,6.7,1606
tt0268219,6.9,1079
tt0268288,5.4,1813
tt0268303,4.2,1170
tt0268346,5.4,1234
tt0268374,5.5,3397
tt0268380,7.5,519739
tt0268397,6.1,38075
tt0268401,4.4,2533
tt0268437,6.4,5254
tt0268579,4.6,3020
tt0268690,7.0,11502
tt0268695,6.0,130509
tt0268711,4.4,1197
tt0268896,7.2,1436
tt0268978,8.2,988110
tt0268995,6.9,57701
tt0269095,6.1,26504
tt0269217,6.9,2918
tt0269266,5.1,1002
tt0269281,6.0,1711
tt0269329,6.8,1641
tt0269341,6.1,7375
tt0269347,6.1,51473
tt0269356,3.9,1066
tt0269389,6.8,14683
tt0269410,4.6,1873
tt0269461,6.9,1615
tt0269483,6.0,3235
tt0269499,6.4,3747
tt0269587,6.7,1732
tt0269604,5.1,2011
tt0269743,6.9,10344
tt0269746,7.3,5327
tt0269856,7.5,2707
tt0269857,5.9,1522
tt0270053,8.0,38919
tt0270197,6.1,1290
tt0270259,6.3,3837
tt0270288,7.0,92053
tt0270321,8.9,2744
tt0270480,6.5,4058
tt0270560,5.1,5165
tt0270688,5.3,1929
tt0270707,4.7,11040
tt0270846,1.5,31696
tt0270891,4.6,2679
tt0270911,4.9,1999
tt0270919,7.0,2234
tt0270933,6.6,3820
tt0270980,4.7,30664
tt0271027,6.6,66650
tt0271029,7.5,3471
tt0271136,5.2,2765
tt0271200,4.3,1164
tt0271210,5.0,1189
tt0271211,7.1,1150
tt0271219,6.2,6266
tt0271259,6.3,15646
tt0271263,5.3,25629
tt0271367,5.5,60259
tt0271383,8.6,16938
tt0271543,4.5,1316
tt0271580,7.1,1533
tt0271582,6.6,2065
tt0271668,5.6,54451
tt0271748,5.1,2210
tt0271882,5.7,2628
tt0271885,5.9,1581
tt0271945,4.6,1026
tt0271946,5.8,18700
tt0271972,4.0,3159
tt0272020,6.9,85353
tt0272147,4.5,8052
tt0272152,7.4,193146
tt0272207,7.1,43105
tt0272338,7.3,177700
tt0272688,6.0,1138
tt0272736,5.1,6278
tt0273069,6.7,3963
tt0273108,7.4,3976
tt0273148,7.4,1742
tt0273253,6.1,1339
tt0273300,7.1,1484
tt0273302,5.5,1200
tt0273326,6.8,1008
tt0273435,6.3,14783
tt0273517,5.4,20363
tt0273689,5.3,9880
tt0273718,5.8,3478
tt0273719,6.0,3791
tt0273799,5.4,8701
tt0273822,6.4,2253
tt0273833,6.6,1514
tt0273840,7.8,3821
tt0273870,7.6,1898
tt0273923,6.2,51965
tt0273982,6.8,10863
tt0274117,7.3,16473
tt0274155,6.4,7432
tt0274166,6.3,174378
tt0274309,7.3,39730
tt0274407,6.4,2455
tt0274428,6.6,3947
tt0274497,7.3,10050
tt0274558,7.5,138591
tt0274604,6.6,1418
tt0274711,5.4,11768
tt0274716,7.8,1027
tt0274812,6.9,98721
tt0275022,3.8,44187
tt0275067,5.1,4730
tt0275083,7.2,11265
tt0275230,6.6,13310
tt0275277,7.8,53227
tt0275309,7.6,13365
tt0275491,7.4,63458
tt0275692,5.2,1316
tt0275719,7.2,21147
tt0275773,6.3,13739
tt0275847,7.3,212009
tt0275913,3.4,1345
tt0275915,6.6,1108
tt0275947,5.1,10063
tt0276033,4.3,6126
tt0276191,4.9,2466
tt0276276,6.7,1435
tt0276409,6.5,2059
tt0276501,7.2,4749
tt0276617,7.1,3550
tt0276744,5.6,1335
tt0276751,7.1,191775
tt0276816,6.1,24158
tt0276818,6.9,1419
tt0276820,7.1,1174
tt0276830,5.2,12337
tt0276919,8.0,158813
tt0276935,6.8,2716
tt0276977,6.1,1132
tt0277027,7.6,155413
tt0277296,5.5,145578
tt0277327,7.3,8100
tt0277371,5.8,116045
tt0277412,3.6,1512
tt0277434,7.2,151391
tt0277615,7.1,1168
tt0277703,3.4,1177
tt0277705,5.8,1384
tt0277744,5.2,1493
tt0277909,6.6,1313
tt0277941,6.4,28113
tt0277986,3.4,1205
tt0278006,7.7,2948
tt0278035,5.4,1223
tt0278159,6.9,1135
tt0278259,2.6,5059
tt0278291,6.3,9161
tt0278295,5.8,15653
tt0278351,6.1,2773
tt0278413,6.8,1807
tt0278435,5.8,47809
tt0278487,4.1,2153
tt0278488,6.2,61841
tt0278500,6.8,24753
tt0278504,7.2,319452
tt0278522,5.8,2708
tt0278597,5.9,2034
tt0278675,4.6,1667
tt0278731,6.8,41149
tt0278736,8.0,12211
tt0278815,6.6,4139
tt0278823,6.5,28155
tt0279037,4.4,2716
tt0279064,7.5,15871
tt0279065,7.3,5007
tt0279111,6.2,17223
tt0279112,7.0,7021
tt0279113,6.4,47458
tt0279231,6.9,5459
tt0279248,7.9,8050
tt0279286,4.2,4410
tt0279331,6.6,24115
tt0279493,5.9,36295
tt0279688,2.9,1149
tt0279695,3.2,2298
tt0279778,6.1,20963
tt0279781,5.4,16262
tt0279783,7.1,1362
tt0279889,5.5,11098
tt0279895,5.2,1162
tt0279977,7.0,3108
tt0280015,7.1,1665
tt0280030,5.8,22103
tt0280380,6.1,25886
tt0280381,7.1,1690
tt0280424,5.3,1889
tt0280438,5.8,3158
tt0280460,5.7,17326
tt0280462,5.7,1343
tt0280477,7.0,10460
tt0280486,5.6,50111
tt0280490,6.0,3882
tt0280491,7.6,25769
tt0280590,5.8,152638
tt0280599,7.6,1169
tt0280605,6.2,3427
tt0280609,6.8,65702
tt0280653,7.2,14982
tt0280665,6.2,37678
tt0280674,5.5,3248
tt0280696,5.8,2924
tt0280707,7.2,94088
tt0280720,5.4,15505
tt0280760,6.8,35270
tt0280778,7.0,19152
tt0280791,6.5,2080
tt0280870,5.7,8033
tt0280949,5.4,2064
tt0280969,5.5,12901
tt0280970,6.4,1912
tt0280990,6.7,5739
tt0281078,3.1,1196
tt0281108,3.5,1005
tt0281190,6.1,4814
tt0281322,6.1,34436
tt0281358,7.3,221733
tt0281364,6.6,42838
tt0281373,5.2,28617
tt0281686,6.9,51525
tt0281718,7.2,5330
tt0281724,7.1,2378
tt0281820,6.5,10909
tt0281865,4.1,1465
tt0281924,6.5,5726
tt0282108,5.7,2287
tt0282120,5.6,15272
tt0282123,5.8,1448
tt0282163,4.6,1997
tt0282179,3.3,1743
tt0282209,5.0,33405
tt0282386,5.5,1480
tt0282410,6.8,1247
tt0282496,3.4,1022
tt0282552,5.4,6095
tt0282589,4.9,1456
tt0282593,5.9,3577
tt0282599,7.5,9473
tt0282628,6.0,2449
tt0282687,5.8,28125
tt0282698,6.9,8616
tt0282744,6.8,7103
tt0282768,6.8,2757
tt0282856,6.4,2697
tt0282864,8.3,2722
tt0282891,6.4,1659
tt0282917,7.3,1148
tt0283003,6.7,40770
tt0283015,5.3,2895
tt0283026,5.1,21224
tt0283027,4.4,3202
tt0283054,3.8,6096
tt0283077,5.8,1398
tt0283084,6.6,25373
tt0283090,4.7,1914
tt0283111,6.4,115430
tt0283139,7.1,34102
tt0283160,4.4,5710
tt0283269,7.3,1693
tt0283283,7.0,6772
tt0283422,6.9,1848
tt0283426,5.3,17968
tt0283431,6.8,7068
tt0283453,5.6,1276
tt0283503,6.3,5970
tt0283504,6.5,1747
tt0283509,7.9,48847
tt0283530,6.9,17886
tt0283534,6.3,7170
tt0283559,5.7,1048
tt0283623,6.8,1051
tt0283632,4.8,13803
tt0283644,4.8,4486
tt0283832,7.0,34361
tt0283883,6.1,2362
tt0283885,5.2,1486
tt0283897,5.7,3387
tt0283900,7.3,42804
tt0283952,6.3,1542
tt0283957,5.9,5400
tt0284034,5.9,6416
tt0284066,6.4,3180
tt0284083,5.2,1803
tt0284137,7.3,15664
tt0284217,6.6,1167
tt0284262,7.4,1035
tt0284277,6.8,1109
tt0284328,4.8,1325
tt0284363,7.3,8194
tt0284478,6.3,1101
tt0284490,5.5,65227
tt0284491,6.4,5720
tt0284492,7.0,4089
tt0284494,7.0,1560
tt0284534,5.6,1415
tt0284595,7.4,1841
tt0284655,5.8,3146
tt0284674,4.4,5018
tt0284815,7.2,3889
tt0284837,6.2,95975
tt0284850,5.0,1419
tt0284880,6.6,2088
tt0284929,5.8,8152
tt0284978,6.7,32080
tt0285005,6.7,4096
tt0285052,7.0,1657
tt0285175,5.5,20438
tt0285280,6.8,1007
tt0285441,7.4,6867
tt0285462,4.9,32382
tt0285487,5.8,1111
tt0285492,5.5,70432
tt0285531,5.5,96512
tt0285685,3.9,1373
tt0285728,5.6,11672
tt0285742,7.1,94123
tt0285823,6.3,169849
tt0285861,7.0,14362
tt0285879,6.1,1387
tt0285906,6.3,1519
tt0285993,7.7,1092
tt0286009,5.6,2410
tt0286098,5.1,3685
tt0286106,6.8,386150
tt0286112,7.3,89314
tt0286152,6.2,5338
tt0286162,6.5,2891
tt0286179,6.8,4243
tt0286204,6.3,3297
tt0286244,7.7,57115
tt0286261,7.5,11463
tt0286306,5.9,13273
tt0286476,7.4,1843
tt0286493,6.1,3502
tt0286499,6.7,116589
tt0286516,7.0,4847
tt0286594,6.1,3236
tt0286635,6.8,6779
tt0286716,5.6,278768
tt0286751,6.5,25658
tt0286788,5.8,66560
tt0286797,6.5,2027
tt0286855,6.4,1676
tt0286947,5.9,7117
tt0287425,6.0,2012
tt0287457,7.1,1513
tt0287467,7.9,117564
tt0287471,7.1,3550
tt0287497,2.9,1434
tt0287537,6.0,1817
tt0287635,5.8,9361
tt0287645,6.9,1634
tt0287717,5.3,73814
tt0287733,4.9,1440
tt0287803,7.5,7050
tt0287934,6.7,2408
tt0287963,6.0,5399
tt0287978,5.3,229259
tt0287986,5.2,2513
tt0288045,5.2,43971
tt0288243,3.5,1954
tt0288263,6.6,1074
tt0288330,7.5,3753
tt0288439,7.7,13144
tt0288477,5.6,109103
tt0288491,7.1,1574
tt0288569,6.7,1949
tt0288861,7.1,4977
tt0288869,5.7,1202
tt0289043,7.5,446514
tt0289054,6.7,2850
tt0289080,7.4,1758
tt0289181,7.5,6228
tt0289195,5.9,1269
tt0289229,7.0,3885
tt0289320,7.3,2354
tt0289408,6.5,11036
tt0289432,6.9,2359
tt0289616,4.5,1073
tt0289635,6.3,14677
tt0289652,7.0,1440
tt0289668,6.0,1114
tt0289765,7.2,291144
tt0289845,5.8,1826
tt0289848,5.9,89542
tt0289879,7.6,521632
tt0289889,6.1,4336
tt0289944,6.0,8330
tt0289992,7.5,126165
tt0290002,6.3,286787
tt0290015,7.0,1281
tt0290095,5.4,88748
tt0290145,6.6,3703
tt0290210,6.4,8795
tt0290212,4.7,11312
tt0290296,7.4,1749
tt0290326,7.5,3794
tt0290329,6.5,17067
tt0290332,4.8,7673
tt0290334,7.4,576778
tt0290402,5.9,1976
tt0290661,7.0,6551
tt0290673,7.3,147861
tt0290747,4.1,7038
tt0290823,6.7,1279
tt0290879,6.4,1978
tt0290916,6.5,2579
tt0291003,7.6,7408
tt0291032,7.2,4585
tt0291131,7.1,1366
tt0291172,7.5,10098
tt0291213,6.8,1798
tt0291341,6.4,41843
tt0291350,7.8,32146
tt0291376,7.8,17842
tt0291392,5.6,2695
tt0291395,6.6,1577
tt0291400,7.0,3453
tt0291502,3.6,17899
tt0291507,6.9,1128
tt0291538,6.3,1892
tt0291579,7.1,19541
tt0291832,6.7,3153
tt0291905,6.8,1204
tt0291988,7.4,5391
tt0292066,7.1,3026
tt0292242,7.3,5744
tt0292432,7.5,3739
tt0292490,8.1,75863
tt0292506,6.6,142332
tt0292542,7.8,16523
tt0292610,5.4,7843
tt0292644,6.6,53349
tt0292720,6.8,1018
tt0292886,6.3,4744
tt0292963,7.3,111812
tt0293007,7.6,21971
tt0293069,6.3,1437
tt0293088,7.0,2703
tt0293113,6.8,2237
tt0293116,6.1,6106
tt0293124,4.2,1345
tt0293176,5.1,1249
tt0293191,6.3,1201
tt0293342,6.6,2914
tt0293357,6.6,1022
tt0293416,7.2,22635
tt0293429,6.0,190337
tt0293478,4.6,1060
tt0293508,7.2,130784
tt0293564,6.2,183516
tt0293660,4.6,1764
tt0293662,6.8,321441
tt0293664,7.2,1595
tt0293715,8.0,50531
tt0293815,5.8,30232
tt0293832,4.4,1551
tt0293901,6.7,4062
tt0294252,6.1,3431
tt0294264,7.2,2984
tt0294357,6.4,29062
tt0294594,5.6,8710
tt0294662,6.6,5422
tt0294725,4.9,1930
tt0294870,6.8,55947
tt0294939,4.9,2115
tt0295001,6.9,1054
tt0295178,6.2,223053
tt0295192,7.0,1843
tt0295238,6.5,3937
tt0295254,3.4,22720
tt0295289,5.6,18375
tt0295297,7.4,693201
tt0295303,6.8,1319
tt0295362,6.6,1570
tt0295368,6.8,1904
tt0295375,4.6,3265
tt0295427,3.3,27296
tt0295473,4.5,1107
tt0295552,6.3,1771
tt0295578,5.8,1559
tt0295671,7.1,3132
tt0295682,6.7,2796
tt0295700,6.1,131734
tt0295701,5.8,186588
tt0295721,5.8,45693
tt0295725,5.2,2944
tt0295736,4.4,1194
tt0295743,6.7,2141
tt0295876,7.0,1189
tt0296042,7.0,60098
tt0296144,6.9,1017
tt0296166,6.9,8250
tt0296572,6.6,242035
tt0296574,8.0,16165
tt0296658,7.1,2597
tt0296696,6.3,3498
tt0296711,5.3,1258
tt0296712,6.0,1208
tt0296845,6.4,3428
tt0296915,7.5,4469
tt0297037,6.5,10251
tt0297132,5.9,1002
tt0297144,6.8,6399
tt0297162,4.6,16756
tt0297181,5.4,53461
tt0297213,7.2,1147
tt0297234,5.6,2053
tt0297241,5.4,2555
tt0297247,7.0,2345
tt0297284,6.3,64246
tt0297389,6.0,1441
tt0297721,7.5,11224
tt0297722,5.7,1085
tt0297741,7.0,4123
tt0297753,6.0,4176
tt0297780,4.7,1233
tt0297821,5.4,1019
tt0297884,7.3,49346
tt0298082,6.4,1934
tt0298130,7.1,375440
tt0298131,6.7,2538
tt0298148,7.3,505731
tt0298203,7.2,321369
tt0298228,7.5,44054
tt0298296,3.9,8585
tt0298337,5.9,6947
tt0298351,5.6,3215
tt0298388,6.4,4539
tt0298408,6.4,17525
tt0298482,6.1,6130
tt0298491,6.4,3315
tt0298504,6.5,5127
tt0298514,7.1,1578
tt0298744,6.7,14946
tt0298780,7.6,1819
tt0298786,6.5,1510
tt0298798,6.6,2946
tt0298814,5.5,107411
tt0298845,7.7,44293
tt0298856,7.0,7130
tt0298954,7.6,3278
tt0299108,7.5,9132
tt0299117,6.8,17929
tt0299172,5.4,26049
tt0299213,7.1,3062
tt0299458,6.7,11034
tt0299478,7.5,8524
tt0299556,4.4,1263
tt0299594,6.8,1977
tt0299658,7.2,243555
tt0299854,6.1,1723
tt0299873,6.2,1553
tt0299930,2.6,50745
tt0299937,7.4,3020
tt0299977,7.9,187752
tt0300015,6.8,7985
tt0300028,5.4,2670
tt0300051,6.2,70540
tt0300140,7.8,49441
tt0300214,6.7,11057
tt0300237,6.0,2349
tt0300270,6.7,4314
tt0300471,6.2,112608
tt0300532,5.7,32929
tt0300556,5.6,65931
tt0300620,6.6,8048
tt0300657,3.8,2349
tt0300902,4.2,3348
tt0300922,3.3,2392
tt0301083,7.7,1769
tt0301167,5.6,2796
tt0301181,6.0,7731
tt0301199,7.3,44108
tt0301235,6.8,1726
tt0301245,5.4,1378
tt0301357,7.7,152819
tt0301390,6.6,2656
tt0301414,7.1,7544
tt0301429,5.9,3590
tt0301470,5.7,70652
tt0301524,6.4,5846
tt0301555,7.9,2906
tt0301563,6.2,1137
tt0301634,8.3,10133
tt0301684,6.1,4729
tt0301727,7.9,12374
tt0301744,4.9,1341
tt0301777,6.0,1444
tt0301848,4.3,1654
tt0301893,4.3,2246
tt0301976,7.0,24291
tt0301978,7.4,8618
tt0301989,5.0,1400
tt0301992,4.2,1594
tt0302297,4.7,6360
tt0302361,5.9,2310
tt0302436,6.2,3415
tt0302463,6.5,4169
tt0302585,6.8,4495
tt0302640,5.6,102713
tt0302674,6.0,19715
tt0302819,4.7,2931
tt0302886,7.0,243570
tt0302935,4.3,1218
tt0303010,6.3,1225
tt0303017,3.7,1486
tt0303021,5.4,1422
tt0303184,6.9,5223
tt0303243,7.3,4180
tt0303325,7.2,1060
tt0303353,7.3,7973
tt0303356,6.7,5012
tt0303361,6.6,40555
tt0303408,7.0,1860
tt0303661,6.4,1820
tt0303714,6.3,33565
tt0303758,4.3,1060
tt0303785,5.9,2581
tt0303816,5.6,83770
tt0303830,6.4,2221
tt0303933,5.9,36064
tt0303970,4.7,1531
tt0304120,5.8,1989
tt0304126,7.2,1667
tt0304141,7.9,692410
tt0304166,3.8,1134
tt0304229,6.8,6764
tt0304262,6.9,10037
tt0304327,5.6,1441
tt0304328,6.4,6722
tt0304391,5.4,1100
tt0304415,6.5,91049
tt0304638,6.0,2466
tt0304669,5.7,63940
tt0304678,5.7,3015
tt0304711,5.1,18479
tt0304722,4.2,1927
tt0304808,7.1,3651
tt0304931,5.6,2307
tt0305173,4.8,1661
tt0305206,7.4,52400
tt0305224,6.2,228644
tt0305240,6.7,1172
tt0305357,4.9,133113
tt0305392,6.6,1228
tt0305396,5.4,8222
tt0305499,6.7,1150
tt0305556,4.7,1139
tt0305568,5.7,5579
tt0305583,6.0,1124
tt0305632,3.8,1595
tt0305669,5.6,39227
tt0305711,5.5,74436
tt0305945,4.8,1017
tt0305973,5.6,4579
tt0305999,6.9,2937
tt0306047,5.5,158509
tt0306069,6.1,1514
tt0306097,6.3,1410
tt0306228,5.0,1058
tt0306359,7.3,1021
tt0306432,6.2,1664
tt0306434,7.4,13963
tt0306456,6.1,1158
tt0306597,7.1,1263
tt0306685,5.8,46787
tt0306734,4.9,12092
tt0306841,5.5,42121
tt0306846,4.4,3430
tt0306855,6.7,2248
tt0306892,5.6,4347
tt0306909,7.1,2371
tt0307034,6.7,1252
tt0307076,5.6,1803
tt0307109,6.8,5104
tt0307116,3.7,1311
tt0307156,5.3,4482
tt0307197,7.9,4519
tt0307213,6.6,10605
tt0307351,6.1,2060
tt0307383,6.4,1045
tt0307385,7.9,2472
tt0307453,6.0,199141
tt0307466,4.5,2007
tt0307479,6.2,86297
tt0307507,6.3,1713
tt0307538,7.2,1074
tt0307541,6.6,1625
tt0307553,4.6,1098
tt0307596,6.7,1255
tt0307681,7.2,1234
tt0307873,6.6,4097
tt0307901,7.6,184735
tt0307919,5.9,1965
tt0307920,7.7,3160
tt0307987,7.1,155222
tt0308055,7.0,42818
tt0308152,6.5,32316
tt0308208,3.7,21039
tt0308252,5.3,3141
tt0308280,7.9,5186
tt0308347,3.6,1475
tt0308353,4.5,11134
tt0308363,6.6,1096
tt0308379,6.7,34972
tt0308383,6.2,32282
tt0308411,6.5,1907
tt0308443,3.0,1407
tt0308476,7.7,7991
tt0308496,6.5,1061
tt0308506,5.4,22586
tt0308508,7.4,2786
tt0308514,7.3,11999
tt0308595,6.6,1060
tt0308644,7.7,212114
tt0308671,6.7,2078
tt0308772,6.8,2787
tt0308808,7.3,2622
tt0308878,6.6,11885
tt0309047,7.5,5419
tt0309061,7.9,4304
tt0309150,7.5,1727
tt0309291,7.1,4393
tt0309372,5.8,1239
tt0309377,6.4,47793
tt0309530,6.3,44396
tt0309565,7.3,3855
tt0309578,5.1,1066
tt0309593,6.2,182184
tt0309600,6.1,1819
tt0309698,7.3,267536
tt0309725,6.8,1627
tt0309820,6.6,16008
tt0309832,6.3,4538
tt0309872,6.1,1714
tt0309912,7.1,13683
tt0309986,5.4,1465
tt0309987,7.1,131766
tt0309992,6.6,1067
tt0310001,6.9,1620
tt0310149,5.6,3084
tt0310154,7.3,4412
tt0310203,7.1,30782
tt0310254,5.7,3380
tt0310281,7.2,29549
tt0310313,6.4,1140
tt0310357,6.1,20422
tt0310775,7.5,75225
tt0310778,6.7,5093
tt0310793,8.0,148799
tt0310910,6.6,35362
tt0310924,6.4,5664
tt0311041,7.3,1201
tt0311072,7.1,2094
tt0311110,5.5,5243
tt0311113,7.5,238186
tt0311141,6.2,1390
tt0311231,3.7,1201
tt0311289,7.0,100393
tt0311320,7.3,1814
tt0311361,4.9,4618
tt0311429,5.8,184079
tt0311519,7.6,26157
tt0311594,8.8,5613
tt0311648,7.0,22132
tt0311913,7.0,2592
tt0311941,6.0,6215
tt0312004,7.5,146203
tt0312329,5.3,7439
tt0312358,5.0,3949
tt0312409,6.2,1772
tt0312528,4.1,88060
tt0312549,6.8,21908
tt0312700,3.4,7325
tt0312773,7.1,3109
tt0312841,7.7,5904
tt0312843,6.5,22246
tt0312859,8.3,9230
tt0312862,6.2,2078
tt0312886,7.1,1110
tt0312929,6.2,1035
tt0312932,7.4,1701
tt0312941,7.3,1258
tt0313021,6.2,9173
tt0313196,6.7,14433
tt0313250,4.0,1146
tt0313285,5.7,3426
tt0313300,6.2,1634
tt0313443,6.5,65731
tt0313542,7.1,104709
tt0313550,7.3,1470
tt0313608,5.3,1393
tt0313670,7.4,15784
tt0313724,6.3,4093
tt0313737,6.1,126009
tt0313792,6.3,32692
tt0313844,6.9,1387
tt0313911,5.1,37007
tt0314004,7.8,1007
tt0314006,5.7,1779
tt0314009,7.0,1265
tt0314039,6.1,1111
tt0314063,5.9,21787
tt0314067,8.4,13862
tt0314111,6.6,5460
tt0314121,5.3,3665
tt0314134,1.3,1354
tt0314166,5.9,7830
tt0314170,6.0,1075
tt0314197,6.1,3550
tt0314331,7.6,531879
tt0314353,6.6,130650
tt0314390,6.1,1503
tt0314412,7.4,25854
tt0314431,5.4,7779
tt0314498,5.7,26241
tt0314502,6.0,3324
tt0314524,6.5,5617
tt0314589,4.4,1496
tt0314620,6.1,1598
tt0314630,6.4,3530
tt0314676,5.4,8948
tt0314693,6.7,1742
tt0314725,7.8,3849
tt0314786,5.7,17888
tt0314806,7.7,1120
tt0314942,5.7,1738
tt0315110,5.1,5097
tt0315152,5.9,1432
tt0315297,5.3,23118
tt0315327,6.8,434258
tt0315459,5.9,1204
tt0315543,7.5,10955
tt0315632,5.7,1364
tt0315642,7.1,19946
tt0315733,7.6,245997
tt0315775,2.3,3851
tt0315824,4.9,18812
tt0315850,6.8,2149
tt0315930,6.9,1204
tt0315983,7.5,72647
tt0316023,6.2,1893
tt0316062,5.4,1234
tt0316187,6.1,1546
tt0316188,7.2,5699
tt0316356,7.4,78204
tt0316396,6.8,80242
tt0316463,7.2,1844
tt0316465,6.9,44031
tt0316494,5.7,1068
tt0316599,6.9,2352
tt0316654,7.5,709829
tt0316732,4.5,44895
tt0316768,4.2,5909
tt0316824,6.0,4559
tt0316829,7.0,1606
tt0317042,5.9,5990
tt0317052,6.3,1247
tt0317132,6.4,12683
tt0317171,6.9,2696
tt0317198,6.0,122555
tt0317219,7.2,470885
tt0317226,7.4,1625
tt0317234,7.1,2825
tt0317248,8.6,801969
tt0317303,5.6,73813
tt0317640,6.1,5088
tt0317648,6.7,85602
tt0317676,2.1,38573
tt0317705,8.0,809905
tt0317740,7.0,388815
tt0317743,7.0,4101
tt0317794,6.8,1114
tt0317842,7.4,2493
tt0317887,7.0,3158
tt0317910,8.1,25070
tt0317919,6.9,391061
tt0317965,7.0,1979
tt0318025,6.8,2550
tt0318034,7.2,21840
tt0318040,3.2,1643
tt0318049,6.4,1237
tt0318081,4.2,20509
tt0318155,5.8,40455
tt0318202,7.8,8420
tt0318283,5.5,13909
tt0318292,6.6,3590
tt0318374,6.9,35521
tt0318411,7.7,28474
tt0318462,7.7,104822
tt0318523,7.2,2512
tt0318590,6.9,4214
tt0318627,6.1,210118
tt0318649,6.1,103729
tt0318725,7.0,4814
tt0318742,6.6,1867
tt0318761,6.5,21994
tt0318819,6.6,1409
tt0318850,5.4,1331
tt0318974,6.0,22324
tt0319020,6.2,9133
tt0319061,8.0,459197
tt0319147,6.5,1254
tt0319237,6.7,1085
tt0319262,6.5,476541
tt0319337,7.4,1233
tt0319343,7.1,310988
tt0319470,6.3,1416
tt0319524,5.6,9959
tt0319531,5.8,8996
tt0319557,7.5,2855
tt0319685,6.7,1260
tt0319728,5.5,4072
tt0319736,8.1,17300
tt0319769,7.5,15412
tt0319829,5.3,5005
tt0319836,8.4,4239
tt0319901,6.7,1348
tt0319917,6.9,1633
tt0320042,7.1,3715
tt0320097,4.2,1569
tt0320159,5.8,1021
tt0320193,7.8,10417
tt0320194,7.5,2636
tt0320244,6.2,17238
tt0320512,7.7,1843
tt0320661,7.3,315929
tt0320668,6.2,1016
tt0320691,7.0,285422
tt0321436,5.3,1015
tt0321440,6.1,1162
tt0321442,6.0,4290
tt0321781,6.9,1536
tt0321997,4.1,2475
tt0322023,6.4,2138
tt0322120,5.5,1938
tt0322259,5.9,297977
tt0322289,6.4,3580
tt0322298,6.7,1451
tt0322330,6.3,152760
tt0322420,7.5,13432
tt0322545,7.1,7636
tt0322589,5.3,47476
tt0322645,7.2,2825
tt0322653,5.5,2485
tt0322659,6.2,5599
tt0322674,7.4,7280
tt0322700,5.1,1994
tt0322725,7.0,2973
tt0322802,6.6,102337
tt0322807,6.4,2240
tt0322824,6.9,3997
tt0323013,7.8,25564
tt0323033,5.8,24604
tt0323120,6.3,13495
tt0323298,6.7,4660
tt0323443,6.6,2919
tt0323465,4.3,3285
tt0323551,6.2,5232
tt0323571,5.4,2308
tt0323572,4.8,4441
tt0323630,6.1,5295
tt0323633,6.7,3166
tt0323642,6.1,8724
tt0323807,6.4,4454
tt0323808,3.8,2948
tt0323872,7.3,8671
tt0323939,6.3,13231
tt0323944,7.1,37705
tt0323998,6.9,10458
tt0324015,5.8,2229
tt0324127,5.8,21223
tt0324133,6.7,48371
tt0324197,6.5,11522
tt0324216,6.2,152504
tt0324242,6.1,3920
tt0324554,6.9,58660
tt0324572,6.6,3091
tt0324952,4.2,1212
tt0325005,5.5,1708
tt0325011,6.9,1384
tt0325055,6.3,11268
tt0325123,6.5,6324
tt0325145,6.8,2874
tt0325191,6.8,1413
tt0325258,5.6,15640
tt0325352,6.4,2121
tt0325537,5.5,21243
tt0325596,6.0,11393
tt0325655,6.6,30088
tt0325675,7.7,6571
tt0325703,5.5,144957
tt0325710,7.8,471789
tt0325713,6.5,1053
tt0325733,6.9,4286
tt0325734,6.8,1371
tt0325761,5.3,1223
tt0325805,7.3,138423
tt0325948,5.7,1053
tt0325968,5.2,1610
tt0325980,8.1,1211944
tt0326036,6.1,1414
tt0326208,7.0,9228
tt0326306,7.6,2094
tt0326429,6.7,7480
tt0326449,7.3,4823
tt0326450,6.9,2812
tt0326576,6.4,3838
tt0326600,4.0,1272
tt0326664,7.0,3485
tt0326716,6.5,1421
tt0326746,5.3,2482
tt0326769,4.7,14126
tt0326828,4.9,1530
tt0326835,6.7,8856
tt0326856,4.8,32333
tt0326900,5.1,4658
tt0326905,6.6,23988
tt0326965,5.5,2137
tt0326977,7.4,15555
tt0326983,2.7,3933
tt0327036,5.4,1787
tt0327056,7.9,486253
tt0327071,5.5,2146
tt0327084,6.7,189682
tt0327137,7.5,61851
tt0327162,5.3,69880
tt0327169,5.5,1196
tt0327227,6.7,1144
tt0327247,5.5,58699
tt0327409,5.1,4736
tt0327419,5.7,1866
tt0327437,5.9,94814
tt0327554,3.4,125867
tt0327597,7.7,264197
tt0327643,3.5,7437
tt0327679,6.3,74941
tt0327753,6.4,2963
