tconst,region,primaryTitle,startYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt0187738,AT,Blade II,2002,117,"Action,Horror,Sci-Fi",nm0868219,"nm0938379,nm0170160,nm0275286",6.7,234427
tt0188055,AU,Mercy,2000,117,"Mystery,Thriller",nm0364578,"nm0512349,nm0364578",5.4,2339
tt0188128,GB,Very Annie Mary,2001,104,"Comedy,Musical",nm0837406,nm0837406,6.6,1342
tt0188453,AU,Birthday Girl,2001,93,"Comedy,Crime,Thriller",nm0125336,"nm0125358,nm0125336",6.0,26333
tt0189192,AU,Just Visiting,2001,88,"Adventure,Comedy,Fantasy",nm0688585,"nm0688585,nm0002010,nm0000455",5.7,20208
tt0189456,AU,Cut,2000,82,"Comedy,Horror,Mystery",nm0719320,"nm0912442,nm0483953",4.4,3766
tt0189541,GB,Gabriela,2001,93,"Drama,Romance",nm0589488,nm0589488,4.8,1603
tt0189998,AU,Shadow of the Vampire,2000,92,"Drama,Horror",nm0580729,nm0006512,6.9,44174
tt0190138,AU,The Whole Nine Yards,2000,98,"Comedy,Crime",nm0528718,nm0438449,6.7,129156
tt0190332,AT,"Crouching Tiger, Hidden Dragon",2000,120,"Action,Adventure,Drama",nm0000487,"nm0910924,nm0770005,nm0874631,nm0238893",7.9,281622
tt0190346,FR,The Dancer,2000,89,Drama,nm0308592,"nm0000108,nm0438271",5.7,1085
tt0190374,CA,Dungeons & Dragons,2000,107,"Action,Adventure,Fantasy",nm0813309,"nm0510229,nm0142154,nm0350436",3.6,36269
tt0190524,AU,Left Behind: The Movie,2000,96,"Action,Drama,Fantasy",nm0765225,"nm0568416,nm0482510,nm0329123,nm0420874,nm0481542",4.3,10511
tt0190590,AU,"O Brother, Where Art Thou?",2000,107,"Comedy,Crime,Drama","nm0001054,nm0001053","nm0392955,nm0001053,nm0001054",7.7,330860
tt0190861,AR,Vatel,2000,103,"Biography,Drama,History",nm0423646,"nm0479738,nm0001779",6.6,8253
tt0190865,AU,Vertical Limit,2000,124,"Action,Adventure,Drama",nm0132709,"nm0455207,nm0371249",5.9,65347
tt0190938,DE,Swindle,2002,93,"Action,Crime,Drama",nm0059686,"nm0059686,nm0781709",5.3,1021
tt0191037,FR,Circus,2000,95,"Crime,Drama,Thriller",nm0908148,nm0517539,5.6,2356
tt0191074,CA,New Best Friend,2002,91,"Drama,Mystery,Thriller",nm0165062,nm0835194,5.2,3467
tt0191133,AU,The Fighting Temptations,2003,123,"Comedy,Drama,Music",nm0528718,"nm0402804,nm0666392",5.6,7620
tt0191397,AU,The Replacements,2000,118,"Comedy,Sport",nm0222043,nm0571706,6.6,69479
tt0191636,CA,Widow of St. Pierre,2000,112,"Drama,History,Romance",nm0496312,"nm0267064,nm0496312",7.1,5731
tt0191754,AE,28 Days,2000,103,"Comedy,Drama",nm0858525,nm0335666,6.1,54421
tt0191996,AU,Essex Boys,2000,102,"Action,Crime,Thriller",nm0935528,"nm0691131,nm0935528",6.0,4322
tt0192023,AU,Finder's Fee,2001,100,"Drama,Thriller",nm0698251,"nm0698251,nm0347732",6.2,3314
tt0192071,AU,Get Over It,2001,87,"Comedy,Romance",nm0641373,nm0281592,5.7,20024
tt0192111,AU,Head Over Heels,2001,86,"Comedy,Mystery,Romance",nm0914132,"nm0833828,nm0214036,nm0452235,nm0120816",5.4,15299
tt0192255,AU,The Little Vampire,2000,95,"Adventure,Comedy,Family",nm0248942,"nm0814008,nm0456732,nm0933733",5.7,11510
tt0192407,DE,Otto - Der Katastrofenfilm,2000,92,Comedy,nm0648740,"nm0251760,nm0074920,nm0905102",4.3,1643
tt0192455,CA,Picking Up the Pieces,2000,95,"Comedy,Crime,Fantasy",nm0000778,nm0006797,4.7,3924
tt0192614,AU,The Skulls,2000,106,"Action,Crime,Drama",nm0003418,nm0688282,5.6,33714
tt0192731,AU,Urban Legends: Final Cut,2000,97,"Horror,Mystery",nm0653211,"nm0395531,nm0090199,nm0220600",4.4,18954
tt0192788,AU,Where the Red Fern Grows,2003,86,"Drama,Family","nm0206767,nm0683578","nm0712681,nm0829342,nm0482950,nm0206767,nm0683578",6.4,1374
tt0192949,AU,Stardom,2000,100,"Comedy,Drama",nm0000780,"nm0000780,nm0693017",5.7,1800
tt0193364,AU,The Order,2001,89,"Action,Adventure,Comedy",nm0504802,"nm0002659,nm0000241",4.6,9356
tt0193560,AU,Texas Rangers,2001,90,"Action,Adventure,Drama",nm0591171,"nm0244078,nm0123913,nm0178638",5.2,6319
tt0193741,FI,Badding,2000,103,"Biography,Comedy,Drama",nm0702522,"nm2613590,nm0582623,nm0702522",5.9,1387
tt0193854,AU,A Shot at Glory,2000,114,"Drama,Sport",nm0180912,nm0642137,6.2,2464
tt0194218,AU,Panic,2000,88,"Comedy,Crime,Drama",nm0111303,nm0111303,6.7,9044
tt0194368,AU,Chain of Fools,2000,98,"Comedy,Crime","nm0530579,nm1969399",nm0803771,6.0,4341
tt0195234,AU,Saving Grace,2000,93,"Comedy,Crime",nm0170719,"nm0189596,nm0272401",6.9,19329
tt0195685,AE,Erin Brockovich,2000,131,"Biography,Drama",nm0001752,nm0335666,7.4,221321
tt0195714,AU,Final Destination,2000,98,"Horror,Thriller",nm0939128,"nm0604688,nm0939128,nm0714695",6.7,279506
tt0195778,AU,Here on Earth,2000,96,"Drama,Romance",nm0686184,nm0782739,5.2,8894
tt0195945,AU,Next Friday,2000,98,Comedy,nm0139867,"nm0001084,nm0690770",6.1,44096
tt0196069,AR,Samsara,2001,138,"Adventure,Drama,Romance",nm0659023,"nm0659023,nm0048973",7.7,8251
tt0196106,AU,MVP: Most Valuable Primate,2000,93,"Comedy,Family,Sport",nm0898547,"nm0898534,nm0898547",4.2,2749
tt0196158,AR,Ticker,2001,92,"Action,Crime,Thriller",nm0089502,nm0546803,3.5,7736
tt0196216,AU,Small Time Crooks,2000,94,"Comedy,Crime",nm0000095,nm0000095,6.7,40654
tt0196219,PT,The Wrecking Crew,2000,80,"Action,Crime,Drama",nm0089502,nm0089502,2.2,1259
tt0196223,AT,The Right Temptation,2000,95,"Drama,Romance,Thriller",nm0160952,nm0104487,5.3,1298
tt0196229,AR,Zoolander,2001,90,Comedy,nm0001774,"nm0766153,nm0001774,nm0357453",6.5,291897
tt0196614,SE,Hjärta av sten,2000,79,"Action,Thriller",nm0613318,"nm0613318,nm0257777",3.5,1187
tt0196708,AU,Lockdown,2000,105,"Drama,Thriller",nm0525141,nm0926211,6.2,2734
tt0196723,IN,Forever Lulu,2000,99,"Drama,Romance",nm0443329,nm0443329,5.6,1461
tt0196811,BR,Olga,2004,141,"Biography,Drama,History",nm0598173,"nm0125632,nm1412474",6.5,3646
tt0197096,AU,What's Cooking?,2000,109,"Comedy,Drama,Romance",nm0149446,"nm0149446,nm0074488",6.8,2914
tt0197384,AU,Crime + Punishment in Suburbia,2000,100,"Drama,Thriller",nm0003343,nm0343419,5.8,3511
tt0197402,NO,Detector,2000,104,"Comedy,Drama",nm0413183,nm0517179,6.6,1446
tt0197750,ES,Paranoid,2000,93,"Crime,Horror,Thriller",nm0241090,"nm0241090,nm0860170",3.9,2397
tt0198021,AU,Where the Heart Is,2000,120,"Comedy,Drama,Romance",nm0931285,"nm0304665,nm0541632,nm0504819",6.7,36358
tt0198386,AU,The Crew,2000,88,"Comedy,Crime",nm0227781,nm0266673,5.6,6688
tt0198781,AE,"Monsters, Inc.",2001,92,"Adventure,Animation,Comedy","nm0230032,nm0798899,nm0881279","nm0230032,nm0191717,nm0682066,nm0250995,nm0004056,nm0314870",8.1,978869
tt0199290,AU,3 Strikes,2000,82,Comedy,nm0690770,nm0690770,4.7,3695
tt0199314,AU,About Adam,2000,97,"Comedy,Romance",nm0826437,"nm0826437,nm0862916",5.9,6794
tt0199481,CA,Druids,2001,120,"Adventure,Biography,Drama",nm0233585,"nm0233585,nm0209693,nm0657853,nm0819004",2.7,5428
tt0199626,AU,In the Cut,2003,119,"Mystery,Thriller",nm0001005,"nm0001005,nm0601912,nm0443613",5.4,26461
tt0199650,AU,Jill Rips,2000,94,"Drama,Thriller",nm0382776,"nm0911982,nm0076791,nm0512221",4.0,1099
tt0199725,AU,Love & Basketball,2000,124,"Drama,Romance,Sport",nm0697656,nm0697656,7.2,24313
tt0199727,AU,"Love, Honor and Obey",2000,103,"Comedy,Crime","nm0025823,nm0120987","nm0025823,nm0120987",6.4,5746
tt0199753,AU,Red Planet,2000,106,"Action,Sci-Fi,Thriller",nm0388817,"nm0679326,nm0501380",5.7,59922
tt0199974,CA,The Prophet's Game,2000,106,"Crime,Drama,Thriller",nm0175730,nm0159608,4.8,1167
tt0200027,AU,Riding in Cars with Boys,2001,132,"Biography,Comedy,Drama",nm0001508,"nm0195838,nm0911750",6.5,30551
tt0200192,CA,Cheeky,2000,91,"Comedy,Drama",nm0000972,"nm0000972,nm0162640,nm0672117,nm0744321,nm0953026",5.4,6458
tt0200299,FI,Bad Luck Love,2000,94,"Crime,Drama",nm0754328,"nm0754328,nm0904241",6.0,1504
tt0200427,AU,Diamond Men,2000,100,Drama,nm0169296,nm0169296,6.9,1808
tt0200465,AE,The Bank Job,2008,111,"Crime,Drama,Thriller",nm0002044,"nm0166074,nm0478588",7.2,189171
tt0200472,DE,Beautiful Joe,2000,98,"Comedy,Drama",nm0582479,nm0582479,5.6,2408
tt0200530,AU,Chuck & Buck,2000,96,"Comedy,Drama",nm0037708,nm0925234,6.6,5887
tt0200550,AR,Coyote Ugly,2000,100,"Comedy,Drama,Music",nm0573589,nm0920859,5.7,120934
tt0200669,GB,The Golden Bowl,2000,130,"Drama,Romance",nm0412465,"nm0416556,nm0695609",5.9,4605
tt0200720,AU,The House of Mirth,2000,135,"Drama,Romance",nm0203993,"nm0923585,nm0203993",7.0,8084
tt0201394,GB,The Shrink Is In,2001,92,"Comedy,Romance",nm0000907,"nm0050198,nm0425394",5.1,1590
tt0201485,AU,The Body,2001,109,"Drama,Mystery,Romance",nm0566380,"nm0764592,nm0566380",5.3,9497
tt0201694,AU,Longshot,2001,93,"Action,Comedy,Crime",nm0552693,"nm0213612,nm0669117",2.6,1148
tt0201844,AU,Survival Island,2002,85,"Horror,Thriller","nm0384862,nm0384863","nm0384862,nm0384863",2.5,4551
tt0201899,CA,A Rumor of Angels,2000,106,Drama,nm0640964,"nm0102161,nm0258953,nm0395604,nm0640964",6.8,1661
tt0202314,FI,Deep Core,2000,80,"Action,Sci-Fi,Thriller",nm0567979,"nm0744985,nm0160582",3.2,1330
tt0202402,AU,Whatever It Takes,2000,94,"Comedy,Drama,Romance",nm0713527,nm0777043,5.5,11999
tt0202470,AT,Rock Star,2001,105,"Drama,Music",nm0378893,nm0007082,6.3,45299
tt0202623,AU,The Third Wheel,2002,91,"Comedy,Romance",nm0103655,nm0480217,5.4,4966
tt0202641,ES,Two Family House,2000,108,"Comedy,Drama,Romance",nm0208343,nm0208343,7.2,1730
tt0202677,AE,The Way of the Gun,2000,119,"Action,Crime,Drama",nm0003160,nm0003160,6.6,35235
tt0203009,AU,Moulin Rouge!,2001,127,"Drama,Musical,Romance",nm0525303,"nm0525303,nm0668902",7.6,299345
tt0203019,AE,Men of Honor,2000,129,"Biography,Drama",nm0863387,nm0809899,7.2,125139
tt0203119,AE,Sexy Beast,2000,89,"Crime,Drama,Thriller",nm0322242,"nm0578011,nm0778476",7.3,69258
tt0203166,AU,Together,2000,106,"Comedy,Drama,Romance",nm0600546,nm0600546,7.4,24343
tt0203230,AU,You Can Count on Me,2000,111,Drama,nm0518836,nm0518836,7.5,31421
tt0203289,IN,American Desi,2001,100,"Comedy,Drama,Romance",nm0659313,nm0659313,6.6,1669
tt0203540,AU,Greenfingers,2000,91,"Comedy,Crime,Drama",nm0380957,nm0380957,6.8,6550
tt0203632,AU,The Princess and the Warrior,2000,135,"Drama,Mystery,Romance",nm0878756,nm0878756,7.4,14945
tt0203755,AU,One Night at McCool's,2001,93,"Comedy,Crime",nm0958969,nm0782376,6.2,31311
tt0203940,AU,Spiders,2000,94,"Horror,Sci-Fi,Thriller",nm0428109,"nm0203246,nm0007206,nm0026829,nm0317368",3.9,3206
tt0203975,AU,Tart,2001,94,"Crime,Drama,Romance",nm0915529,nm0915529,4.7,3497
tt0204055,CZ,Wild Mussels,2000,115,Drama,nm0116830,nm0116830,6.9,1092
tt0204137,AU,Animal Factory,2000,94,"Crime,Drama",nm0000114,"nm0120483,nm0827386",6.6,14639
tt0204175,AE,Boys and Girls,2000,94,"Comedy,Drama,Romance",nm0410769,"nm0523198,nm0587884",5.4,17601
tt0204313,AU,Exorcist: The Beginning,2004,114,"Horror,Mystery,Thriller",nm0001317,"nm0087861,nm0936537,nm0139627,nm1149075",5.1,39794
tt0204322,BR,Firecracker,2005,112,"Crime,Drama,Mystery",nm0003931,"nm0003931,nm0049718",5.1,1020
tt0204350,GB,Poor White Trash,2000,85,"Comedy,Crime",nm0011689,"nm0011689,nm0881650",4.9,1395
tt0204626,AU,The Watcher,2000,97,"Crime,Drama,Mystery",nm0152741,"nm0583514,nm0254213,nm0043769",5.3,28480
tt0204640,AU,Sordid Lives,2000,111,"Comedy,Romance",nm0794971,nm0794971,6.7,3509
tt0204700,AE,Trouble Every Day,2001,101,"Drama,Horror,Thriller",nm0219136,"nm0219136,nm0267288",5.9,9304
tt0204761,AU,Fidelity,2000,166,Drama,nm0958558,"nm0958558,nm0478548",5.6,2028
tt0204932,CA,A Summer Tale,2000,91,"Comedy,Drama,Family",nm0540297,"nm0540297,nm0423872",7.3,4481
tt0204946,AE,Bring It On,2000,98,"Comedy,Romance,Sport",nm0715636,nm0070566,6.1,105744
tt0205177,AU,Kevin & Perry Go Large,2000,82,"Comedy,Music",nm0125753,"nm0256960,nm0191874",5.7,14520
tt0205271,AU,Dr. T & the Women,2000,122,"Comedy,Drama,Romance",nm0000265,nm0710828,4.7,20269
tt0205418,AU,The Smokers,2000,96,Thriller,nm1077968,"nm1077968,nm0325374",2.9,2874
tt0205461,AU,Thomas and the Magic Railroad,2000,85,"Adventure,Comedy,Drama",nm0020150,"nm0020150,nm0043423,nm1138141",4.2,4763
tt0205873,AU,The Dish,2000,101,"Comedy,Drama,History",nm0803203,"nm0162274,nm0322467,nm0448088,nm0803203",7.2,17102
tt0206113,AR,Madison,2001,99,"Drama,Sport",nm0082841,"nm0082841,nm0082839",6.3,1564
tt0206226,AU,Psycho Beach Party,2000,95,"Comedy,Horror,Mystery",nm0455214,nm0123958,6.0,6597
tt0206275,AU,Save the Last Dance,2001,112,"Drama,Music,Romance",nm0141961,"nm0012137,nm0249882",6.2,65976
tt0206314,AE,Joy Ride,2001,97,"Action,Mystery,Thriller",nm0001093,"nm0850774,nm0009190",6.6,75949
tt0206367,AU,The Trumpet of the Swan,2001,75,"Animation,Drama,Family","nm0636487,nm0723704","nm0736538,nm0924754",5.0,1294
tt0206420,AU,Woman on Top,2000,92,"Comedy,Fantasy,Romance",nm0868643,nm0087733,5.3,10925
tt0206634,AE,Children of Men,2006,109,"Action,Drama,Sci-Fi",nm0190859,"nm0190859,nm0786694,nm0033153,nm1318843,nm1319757,nm0416807",7.9,529412
tt0206742,EC,Fast Food Fast Women,2000,95,"Comedy,Romance",nm0464180,nm0464180,6.4,2145
tt0206762,AU,Friends and Family,2001,87,"Comedy,Crime",nm0184016,nm0872657,6.3,1513
tt0206917,AE,The Man Who Cried,2000,100,"Drama,Music,Romance",nm0006845,"nm0006845,nm0232924",6.1,16455
tt0206926,AU,Maybe Baby,2000,104,"Comedy,Romance","nm0255780,nm0491402",nm0255780,5.6,6104
tt0206963,CA,My First Mister,2001,109,"Comedy,Drama,Romance",nm0001441,nm0291589,7.2,5907
tt0207161,DE,Time Share,2000,87,"Comedy,Family,Romance",nm0903232,nm0875740,5.7,1478
tt0207198,AR,What to Do in Case of Fire,2001,101,"Action,Comedy,Drama",nm0774221,"nm0246308,nm0928316",6.8,3759
tt0207201,AE,What Women Want,2000,127,"Comedy,Fantasy,Romance",nm0583600,"nm0326092,nm0951135,nm0236884",6.4,222350
tt0207524,DE,How to Kill Your Neighbor's Dog,2000,107,"Comedy,Drama",nm0435701,nm0435701,6.8,3649
tt0208003,AE,Big Momma's House,2000,99,"Action,Comedy,Crime",nm0331532,"nm0702912,nm0722610",5.2,90792
tt0208026,XWW,A Chinese in a Coma,2000,108,Comedy,nm0893872,"nm0686742,nm0893872,nm0894787",5.7,1254
tt0208032,BR,Canone Inverso,2000,107,Drama,nm0865573,"nm0561001,nm0412873,nm0865573,nm0224765",7.1,1257
tt0208092,AE,Snatch,2000,102,"Comedy,Crime",nm0005363,nm0005363,8.2,910900
tt0208181,MX,Todo el poder,2000,105,Crime,nm0765250,"nm0765250,nm0719857,nm0729202",6.6,1178
tt0208196,AU,Happy Accidents,2000,110,"Comedy,Romance",nm0026442,nm0026442,7.2,10226
tt0208675,XWW,Compassionate Sex,2000,109,Comedy,nm0563760,nm0563760,7.0,1334
tt0208874,AU,The Contender,2000,126,"Drama,Thriller",nm0527109,nm0527109,6.9,25014
tt0208911,BR,The King Is Alive,2000,110,Drama,nm0506290,"nm0000636,nm0506290,nm0421314",6.3,2005
tt0208988,AE,Get Carter,2000,102,"Action,Crime,Drama",nm0443181,"nm0507794,nm0571346",5.1,36597
tt0208990,AR,The Son's Room,2001,99,Drama,nm0604335,"nm0604335,nm0274769,nm0772144",7.3,21441
tt0208993,AU,Downtown 81,2000,72,"Comedy,Drama,Music",nm0078166,nm0639572,6.9,1623
tt0209037,AT,Everybody's Famous!,2000,97,"Comedy,Drama,Music",nm0220652,nm0220652,6.9,3331
tt0209077,AE,Ken Park,2002,93,Drama,"nm0164187,nm0005767","nm0005101,nm0164187",5.8,30808
tt0209144,AE,Memento,2000,113,"Mystery,Thriller",nm0634240,"nm0634240,nm0634300",8.4,1322897
tt0209163,AU,The Mummy Returns,2001,130,"Action,Adventure,Fantasy",nm0814085,nm0814085,6.4,345918
tt0209180,DE,Sky Hook,2000,95,"Drama,War",nm0759685,"nm0464123,nm0590503",8.1,5092
tt0209322,AU,Skipped Parts,2000,100,"Comedy,Drama,Romance",nm0205542,nm0762013,6.2,3677
tt0209475,AE,The Wedding Planner,2001,103,"Comedy,Romance",nm0788202,"nm0266184,nm0963400",5.3,86528
tt0209958,AU,The Cell,2000,107,"Crime,Horror,Sci-Fi",nm0802248,nm0698873,6.4,109107
tt0210065,AU,Gangster No. 1,2000,103,"Crime,Drama,Thriller",nm0006476,"nm0272491,nm0578011,nm0778476",6.7,14545
tt0210070,AR,Ginger Snaps,2000,108,"Drama,Fantasy,Horror",nm0269502,"nm0910550,nm0269502",6.8,52299
tt0210075,AU,Girlfight,2000,110,"Drama,Sport",nm0476201,nm0476201,6.7,11382
tt0210094,AU,Happy Campers,2001,94,Comedy,nm0914058,nm0914058,5.4,2845
tt0210299,AU,Songcatcher,2000,109,"Drama,Music",nm0339245,nm0339245,7.3,3685
tt0210358,AU,Things You Can Tell Just by Looking at Her,2000,109,"Drama,Romance",nm0006554,nm0006554,6.4,7373
tt0210382,AU,The Weight of Water,2000,114,"Crime,Drama,Mystery",nm0000941,"nm0795370,nm0035146,nm0477370",5.8,10035
tt0210567,AU,Beautiful,2000,112,"Comedy,Drama",nm0000398,nm0007075,5.6,4304
tt0210584,AU,Bootmen,2000,95,"Comedy,Drama,Romance",nm0675032,"nm0941489,nm0513182,nm0675032",6.2,2478
tt0210616,CA,Center Stage,2000,115,"Drama,Music,Romance",nm0405336,nm0374084,6.7,22794
tt0210943,CA,Relative Values,2000,87,Comedy,nm0836557,"nm0002021,nm0711780,nm0908036",6.4,2606
tt0210945,AE,Remember the Titans,2000,113,"Biography,Drama,Sport",nm0945026,nm0397322,7.8,231930
tt0211181,AU,102 Dalmatians,2000,100,"Adventure,Comedy,Family","nm15606511,nm0510674","nm0807977,nm0118649,nm0716391,nm0879318,nm0925276",4.8,39619
tt0211387,AE,Water Drops on Burning Rocks,2000,82,"Comedy,Drama,Romance",nm0654830,"nm0001202,nm0654830",6.7,6916
tt0211443,AR,Jason X,2001,92,"Action,Horror,Sci-Fi",nm0410494,"nm0267805,nm0566699",4.4,61530
tt0211465,AU,Knockaround Guys,2001,92,"Crime,Drama,Thriller","nm0002718,nm0505522","nm0002718,nm0505522",6.1,24867
tt0211492,EC,The Luzhin Defence,2000,109,"Drama,Romance",nm0331296,"nm0618603,nm0077654",6.8,4705
tt0211661,CA,Terror Tract,2000,96,"Comedy,Horror,Romance","nm0004165,nm0404438",nm0404438,6.0,1912
tt0211718,CA,Vengo,2000,90,"Biography,Drama,Musical","nm0309697,nm0465298","nm0309697,nm0874093",7.2,2978
tt0211900,BE,Actors,2000,103,Comedy,nm0088397,nm0088397,5.9,1303
tt0211915,CA,Amélie,2001,122,"Comedy,Romance",nm0000466,"nm0491011,nm0000466",8.3,794216
tt0211933,AU,Awake,2007,84,"Crime,Drama,Mystery",nm1703612,nm1703612,6.5,80581
tt0211938,AU,Bait,2000,119,"Action,Comedy,Crime",nm0298807,"nm0770650,nm0770649,nm0006904",5.7,13203
tt0211941,CA,Beat,2000,93,Drama,nm0908352,nm0908352,5.4,1615
tt0211946,AR,Berlin Calling,2008,109,"Comedy,Drama,Music",nm0836708,nm0836708,7.2,15204
tt0212132,AR,The Tracker,2002,90,"Drama,Western",nm0208854,nm0208854,7.3,3296
tt0212338,AE,Meet the Parents,2000,108,"Comedy,Romance",nm0005366,"nm0322839,nm0164898,nm0381272,nm0357453",7.0,355156
tt0212346,AE,Miss Congeniality,2000,109,"Action,Comedy,Crime",nm0677953,"nm0492909,nm0974301,nm0524095",6.3,230274
tt0212380,AU,Blow Dry,2001,90,"Comedy,Drama,Romance",nm0106456,nm0064479,6.2,9036
tt0212604,AU,Tully,2000,102,Drama,nm0083656,"nm0083656,nm0236966,nm0573826",7.3,1993
tt0212712,AU,2046,2004,129,"Drama,Romance,Sci-Fi",nm0939182,nm0939182,7.4,61771
tt0212720,AE,A.I. Artificial Intelligence,2001,146,"Adventure,Drama,Sci-Fi",nm0000229,"nm0000735,nm0914668,nm0000229",7.2,323020
tt0212742,HU,After Alice,2000,100,"Crime,Drama,Mystery",nm0546159,nm0588572,5.3,1798
tt0212815,AU,Big Eden,2000,118,"Comedy,Drama,Romance",nm0080120,nm0080120,7.3,4901
tt0212826,AU,Bread and Roses,2000,110,Drama,nm0516360,nm0491956,7.0,6072
tt0212830,AU,Bruiser,2000,99,"Horror,Mystery",nm0001681,nm0001681,5.3,6432
tt0212867,GB,Soulkeeper,2001,105,"Action,Adventure,Comedy",nm0006518,nm0006518,4.8,1298
tt0212879,AU,Citizen Toxie: The Toxic Avenger IV,2000,109,"Action,Comedy,Fantasy",nm0442207,"nm0351772,nm0144236,nm0295216,nm0442207,nm4768959,nm1374326,nm1660508,nm0728766,nm0995968,nm8488983",5.9,6185
tt0212910,GB,Delivering Milo,2001,94,"Comedy,Drama,Fantasy",nm0145309,"nm1011326,nm0506217,nm0905763",5.7,1346
tt0212974,AU,Groove,2000,86,"Drama,Music",nm0365615,nm0365615,6.6,4527
tt0212985,AE,Hannibal,2001,131,"Crime,Drama,Thriller",nm0000631,"nm0365383,nm0000519,nm0001873",6.8,293179
tt0213149,AE,Pearl Harbor,2001,183,"Action,Drama,Romance",nm0000881,nm0908824,6.2,351790
tt0213203,AU,Rugrats in Paris,2000,78,"Adventure,Animation,Comedy","nm0075010,nm0218450","nm0826425,nm0918955,nm0330856,nm0379747,nm0100326,nm0458312,nm0190780,nm0314480,nm0161285",6.2,13624
tt0213790,AU,The Ladies Man,2000,84,Comedy,nm0399737,"nm0005218,nm0574005,nm0824482",5.2,13820
tt0213802,AR,Legion of the Dead,2001,89,"Comedy,Horror",nm0411809,nm0411809,3.2,1937
tt0213847,AR,Malena,2000,108,"Drama,Romance,War",nm0868153,"nm0868153,nm0898812",7.4,111999
tt0213890,AE,Mohabbatein,2000,216,"Drama,Musical,Romance",nm0159147,nm0159147,7.0,33378
tt0213985,CA,Partition,2007,116,"Drama,Romance",nm0765225,"nm0278158,nm0765225",6.9,2658
tt0214289,EC,Would I Lie to You? 2,2001,105,Comedy,nm0319624,"nm0084580,nm0613351",6.3,3735
tt0214388,AU,100 Girls,2000,94,"Comedy,Romance",nm0205157,nm0205157,5.8,23633
tt0214529,IT,Belphegor: Phantom of the Louvre,2001,97,"Fantasy,Horror,Mystery",nm0758933,"nm0077220,nm0758933,nm0860019,nm0867374",4.5,5186
tt0214871,FR,The Last Patrol,2000,95,"Action,Drama,Sci-Fi",nm0504802,"nm0102839,nm0519133",3.6,1667
tt0214878,AU,The Libertine,2000,100,"Comedy,History",nm0013041,"nm0013041,nm0773418",6.3,1820
tt0215129,AE,Road Trip,2000,93,Comedy,nm0680846,"nm0680846,nm0035905",6.5,178285
tt0215135,AU,Route 666,2001,86,"Action,Horror,Thriller",nm0007142,"nm0007110,nm0916767,nm0007142",4.4,3765
tt0215516,EC,Nobody's Baby,2001,110,"Comedy,Drama",nm0783544,nm0783544,6.2,1683
tt0215545,AU,Bamboozled,2000,135,"Comedy,Drama,Music",nm0000490,nm0000490,6.7,12353
tt0215681,AR,Crazy,2000,97,Drama,nm0772691,"nm0772691,nm0349654,nm0495627",6.6,4334
tt0215750,AE,Enemy at the Gates,2001,131,"Action,Drama,War",nm0000269,"nm0000269,nm0323708",7.5,277613
tt0216216,AE,The 6th Day,2000,123,"Action,Mystery,Sci-Fi",nm0006854,"nm0926727,nm0926729",5.9,127923
tt0216417,HU,The Wog Boy,2000,92,Comedy,nm0892630,"nm0025720,nm0316318",5.8,2315
tt0216578,US,Murderous Maids,2000,94,"Biography,Crime,Drama",nm0219156,"nm0219156,nm0396387,nm0702467",6.8,1315
tt0216584,AU,Bob the Butler,2005,90,"Comedy,Family",nm0802551,"nm0939772,nm0543146,nm0802551",5.6,4154
tt0216605,AU,The Captive,2000,118,"Drama,Music,Romance",nm0001901,"nm0001901,nm0209154,nm0698969",6.0,1958
tt0216620,AR,Christina's House,2000,96,"Crime,Horror,Mystery",nm0928691,nm0996352,4.4,2442
tt0216625,AU,Code Unknown,2000,118,Drama,nm0359734,nm0359734,7.1,15172
tt0216651,AU,Vampire Hunter D: Bloodlust,2000,103,"Action,Animation,Drama",nm0159109,"nm0452837,nm0159109,nm0601172,nm0282027",7.6,35805
tt0216689,GB,Les Destinées,2000,180,"Drama,Romance",nm0000801,"nm0152819,nm0000801,nm0276466",6.6,1308
tt0216741,DE,Erkan & Stefan,2000,87,Comedy,nm0378660,"nm0460542,nm0918336",4.9,2334
